t,alt_km,lat_deg,lon_deg,density_kg_m3
2024-05-11T20:50:30Z,487.7,-43.48,-25.47,2.193223e-12
2024-05-11T20:51:00Z,488.5,-45.38,-25.43,2.153976e-12
2024-05-11T20:51:30Z,489.3,-47.29,-25.37,2.113954e-12
2024-05-11T20:52:00Z,490.1,-49.19,-25.29,2.073237e-12
2024-05-11T20:52:30Z,490.9,-51.09,-25.21,2.031766e-12
2024-05-11T20:53:00Z,491.7,-53.0,-25.1,1.989630e-12
2024-05-11T20:53:30Z,492.5,-54.9,-24.97,1.947745e-12
2024-05-11T20:54:00Z,493.2,-56.79,-24.82,1.908246e-12
2024-05-11T20:54:30Z,494.0,-58.69,-24.63,1.870072e-12
2024-05-11T20:55:00Z,494.7,-60.59,-24.42,1.833780e-12
2024-05-11T20:55:30Z,495.3,-62.48,-24.16,1.800811e-12
2024-05-11T20:56:00Z,495.9,-64.37,-23.84,1.771548e-12
2024-05-11T20:56:30Z,496.5,-66.26,-23.47,1.746448e-12
2024-05-11T20:57:00Z,497.1,-68.15,-23.01,1.724957e-12
2024-05-11T20:57:30Z,497.6,-70.03,-22.44,1.707022e-12
2024-05-11T20:58:00Z,498.1,-71.91,-21.74,1.692157e-12
2024-05-11T20:58:30Z,498.6,-73.79,-20.86,1.677377e-12
2024-05-11T20:59:00Z,499.0,-75.66,-19.72,1.662246e-12
2024-05-11T20:59:30Z,499.3,-77.52,-18.21,1.647643e-12
2024-05-11T21:00:00Z,499.6,-79.36,-16.15,1.641177e-12
2024-05-11T21:00:30Z,499.9,-81.19,-13.18,1.625140e-12
2024-05-11T21:01:00Z,500.1,-82.97,-8.64,1.608182e-12
2024-05-11T21:01:30Z,500.3,-84.68,-1.03,1.590164e-12
2024-05-11T21:02:00Z,500.4,-86.21,13.25,1.571274e-12
2024-05-11T21:02:30Z,500.4,-87.23,41.65,1.552606e-12
2024-05-11T21:03:00Z,500.5,-87.15,80.97,1.535172e-12
2024-05-11T21:03:30Z,500.4,-86.03,107.12,1.517753e-12
2024-05-11T21:04:00Z,500.3,-84.47,120.19,1.500743e-12
2024-05-11T21:04:30Z,500.2,-82.74,127.26,1.485271e-12
2024-05-11T21:05:00Z,500.0,-80.95,131.54,1.472138e-12
2024-05-11T21:05:30Z,499.8,-79.12,134.36,1.461524e-12
2024-05-11T21:06:00Z,499.5,-77.28,136.34,1.453484e-12
2024-05-11T21:06:30Z,499.2,-75.41,137.79,1.447294e-12
2024-05-11T21:07:00Z,498.8,-73.55,138.89,1.442307e-12
2024-05-11T21:07:30Z,498.4,-71.67,139.75,1.437648e-12
2024-05-11T21:08:00Z,498.0,-69.79,140.43,1.432316e-12
2024-05-11T21:08:30Z,497.5,-67.91,140.98,1.425410e-12
2024-05-11T21:09:00Z,496.9,-66.02,141.42,1.416605e-12
2024-05-11T21:09:30Z,496.4,-64.13,141.79,1.405735e-12
2024-05-11T21:10:00Z,495.8,-62.24,142.1,1.393354e-12
2024-05-11T21:10:30Z,495.1,-60.34,142.35,1.380370e-12
2024-05-11T21:11:00Z,494.5,-58.45,142.57,1.367620e-12
2024-05-11T21:11:30Z,493.8,-56.55,142.74,1.356402e-12
2024-05-11T21:12:00Z,493.1,-54.65,142.89,1.347132e-12
2024-05-11T21:12:30Z,492.3,-52.75,143.02,1.339848e-12
2024-05-11T21:13:00Z,491.6,-50.85,143.12,1.335170e-12
2024-05-11T21:13:30Z,490.8,-48.95,143.21,1.332249e-12
2024-05-11T21:14:00Z,490.0,-47.05,143.28,1.330543e-12
2024-05-11T21:14:30Z,489.2,-45.14,143.34,1.329717e-12
2024-05-11T21:15:00Z,488.4,-43.23,143.38,1.330140e-12
2024-05-11T21:15:30Z,487.6,-41.33,143.42,1.333247e-12
2024-05-11T21:16:00Z,486.8,-39.42,143.45,1.340049e-12
2024-05-11T21:16:30Z,486.0,-37.51,143.46,1.350904e-12
2024-05-11T21:17:00Z,485.2,-35.6,143.48,1.367287e-12
2024-05-11T21:17:30Z,484.4,-33.69,143.48,1.389315e-12
2024-05-11T21:18:00Z,483.6,-31.77,143.48,1.417014e-12
2024-05-11T21:18:30Z,482.8,-29.86,143.47,1.450395e-12
2024-05-11T21:19:00Z,482.1,-27.94,143.46,1.489138e-12
2024-05-11T21:19:30Z,481.3,-26.03,143.45,1.533204e-12
2024-05-11T21:20:00Z,480.6,-24.11,143.43,1.582263e-12
2024-05-11T21:20:30Z,479.9,-22.2,143.41,1.635782e-12
2024-05-11T21:21:00Z,479.2,-20.28,143.39,1.693223e-12
2024-05-11T21:21:30Z,478.6,-18.36,143.36,1.753910e-12
2024-05-11T21:22:00Z,477.9,-16.44,143.33,1.817123e-12
2024-05-11T21:22:30Z,477.3,-14.52,143.3,1.881792e-12
2024-05-11T21:23:00Z,476.8,-12.6,143.27,1.947226e-12
2024-05-11T21:23:30Z,476.2,-10.68,143.24,2.012253e-12
2024-05-11T21:24:00Z,475.8,-8.75,143.2,2.075857e-12
2024-05-11T21:24:30Z,475.3,-6.83,143.17,2.136737e-12
2024-05-11T21:25:00Z,474.9,-4.91,143.13,2.194238e-12
2024-05-11T21:25:30Z,474.5,-2.99,143.1,2.247286e-12
2024-05-11T21:26:00Z,474.2,-1.06,143.06,2.295214e-12
2024-05-11T21:26:30Z,473.9,0.86,143.02,2.337248e-12
2024-05-11T21:27:00Z,473.6,2.79,142.99,2.372551e-12
2024-05-11T21:27:30Z,473.4,4.71,142.95,2.401320e-12
2024-05-11T21:28:00Z,473.2,6.63,142.92,2.423169e-12
2024-05-11T21:28:30Z,473.1,8.56,142.88,2.438053e-12
2024-05-11T21:29:00Z,473.0,10.48,142.85,2.446072e-12
2024-05-11T21:29:30Z,472.9,12.4,142.81,2.447346e-12
2024-05-11T21:30:00Z,472.9,14.33,142.78,2.442085e-12
2024-05-11T21:30:30Z,472.9,16.25,142.75,2.431001e-12
2024-05-11T21:31:00Z,472.9,18.17,142.72,2.414172e-12
2024-05-11T21:31:30Z,473.0,20.1,142.7,2.393035e-12
2024-05-11T21:32:00Z,473.1,22.02,142.67,2.367878e-12
2024-05-11T21:32:30Z,473.3,23.94,142.65,2.339445e-12
2024-05-11T21:33:00Z,473.5,25.86,142.63,2.308525e-12
2024-05-11T21:33:30Z,473.7,27.78,142.62,2.275793e-12
2024-05-11T21:34:00Z,473.9,29.7,142.61,2.241997e-12
2024-05-11T21:34:30Z,474.2,31.62,142.6,2.207685e-12
2024-05-11T21:35:00Z,474.5,33.54,142.6,2.172708e-12
2024-05-11T21:35:30Z,474.8,35.45,142.61,2.138482e-12
2024-05-11T21:36:00Z,475.1,37.37,142.62,2.106610e-12
2024-05-11T21:36:30Z,475.4,39.29,142.64,2.077522e-12
2024-05-11T21:37:00Z,475.8,41.2,142.66,2.052002e-12
2024-05-11T21:37:30Z,476.2,43.12,142.7,2.030411e-12
2024-05-11T21:38:00Z,476.5,45.03,142.75,2.013188e-12
2024-05-11T21:38:30Z,476.9,46.94,142.8,2.000575e-12
2024-05-11T21:39:00Z,477.3,48.85,142.87,1.992124e-12
2024-05-11T21:39:30Z,477.7,50.76,142.96,1.987410e-12
2024-05-11T21:40:00Z,478.1,52.67,143.07,1.987304e-12
2024-05-11T21:40:30Z,478.5,54.58,143.19,1.991240e-12
2024-05-11T21:41:00Z,478.9,56.49,143.34,1.999062e-12
2024-05-11T21:41:30Z,479.2,58.39,143.52,2.010485e-12
2024-05-11T21:42:00Z,479.6,60.3,143.73,2.025801e-12
2024-05-11T21:42:30Z,479.9,62.2,143.99,2.045765e-12
2024-05-11T21:43:00Z,480.3,64.1,144.3,2.071160e-12
2024-05-11T21:43:30Z,480.6,66.0,144.67,2.103576e-12
2024-05-11T21:44:00Z,480.9,67.89,145.11,2.142906e-12
2024-05-11T21:44:30Z,481.2,69.79,145.67,2.186414e-12
2024-05-11T21:45:00Z,481.4,71.68,146.35,2.231195e-12
2024-05-11T21:45:30Z,481.6,73.56,147.21,2.275036e-12
2024-05-11T21:46:00Z,481.9,75.44,148.32,2.316118e-12
2024-05-11T21:46:30Z,482.0,77.31,149.79,2.353301e-12
2024-05-11T21:47:00Z,482.2,79.17,151.79,2.386285e-12
2024-05-11T21:47:30Z,482.3,81.0,154.66,2.415453e-12
2024-05-11T21:48:00Z,482.4,82.8,159.02,2.441387e-12
2024-05-11T21:48:30Z,482.5,84.53,166.28,2.464395e-12
2024-05-11T21:49:00Z,482.5,86.09,179.8,2.484618e-12
2024-05-11T21:49:30Z,482.5,87.18,-153.09,2.504643e-12
2024-05-11T21:50:00Z,482.5,87.2,-113.52,2.523670e-12
2024-05-11T21:50:30Z,482.5,86.13,-85.97,2.539108e-12
2024-05-11T21:51:00Z,482.4,84.57,-72.22,2.552259e-12
2024-05-11T21:51:30Z,482.3,82.85,-64.86,2.563280e-12
2024-05-11T21:52:00Z,482.1,81.05,-60.45,2.572028e-12
2024-05-11T21:52:30Z,482.0,79.21,-57.55,2.577746e-12
2024-05-11T21:53:00Z,481.8,77.36,-55.53,2.580168e-12
2024-05-11T21:53:30Z,481.6,75.49,-54.06,2.578869e-12
2024-05-11T21:54:00Z,481.3,73.61,-52.94,2.573956e-12
2024-05-11T21:54:30Z,481.0,71.72,-52.07,2.565330e-12
2024-05-11T21:55:00Z,480.7,69.83,-51.38,2.553818e-12
2024-05-11T21:55:30Z,480.4,67.94,-50.83,2.541041e-12
2024-05-11T21:56:00Z,480.1,66.04,-50.38,2.527788e-12
2024-05-11T21:56:30Z,479.7,64.14,-50.01,2.514777e-12
2024-05-11T21:57:00Z,479.3,62.24,-49.7,2.503131e-12
2024-05-11T21:57:30Z,479.0,60.34,-49.44,2.493911e-12
2024-05-11T21:58:00Z,478.6,58.44,-49.23,2.487457e-12
2024-05-11T21:58:30Z,478.2,56.53,-49.05,2.484819e-12
2024-05-11T21:59:00Z,477.7,54.62,-48.9,2.485948e-12
2024-05-11T21:59:30Z,477.3,52.72,-48.77,2.490495e-12
2024-05-11T22:00:00Z,476.9,50.81,-48.66,2.497221e-12
2024-05-11T22:00:30Z,476.5,48.89,-48.58,2.504859e-12
2024-05-11T22:01:00Z,476.1,46.98,-48.51,2.511699e-12
2024-05-11T22:01:30Z,475.7,45.07,-48.45,2.516079e-12
2024-05-11T22:02:00Z,475.2,43.16,-48.4,2.516630e-12
2024-05-11T22:02:30Z,474.9,41.24,-48.37,2.513734e-12
2024-05-11T22:03:00Z,474.5,39.33,-48.34,2.508332e-12
2024-05-11T22:03:30Z,474.1,37.41,-48.32,2.501811e-12
2024-05-11T22:04:00Z,473.7,35.49,-48.31,2.495592e-12
2024-05-11T22:04:30Z,473.4,33.57,-48.31,2.489991e-12
2024-05-11T22:05:00Z,473.1,31.66,-48.31,2.483781e-12
2024-05-11T22:05:30Z,472.8,29.74,-48.31,2.477064e-12
2024-05-11T22:06:00Z,472.6,27.82,-48.32,2.468003e-12
2024-05-11T22:06:30Z,472.3,25.9,-48.34,2.457945e-12
2024-05-11T22:07:00Z,472.1,23.97,-48.35,2.446570e-12
2024-05-11T22:07:30Z,472.0,22.05,-48.37,2.434036e-12
2024-05-11T22:08:00Z,471.8,20.13,-48.4,2.420226e-12
2024-05-11T22:08:30Z,471.7,18.21,-48.42,2.405299e-12
2024-05-11T22:09:00Z,471.7,16.28,-48.45,2.389361e-12
2024-05-11T22:09:30Z,471.6,14.36,-48.48,2.372509e-12
2024-05-11T22:10:00Z,471.7,12.44,-48.51,2.354940e-12
2024-05-11T22:10:30Z,471.7,10.51,-48.55,2.337028e-12
2024-05-11T22:11:00Z,471.8,8.59,-48.58,2.318854e-12
2024-05-11T22:11:30Z,471.9,6.66,-48.61,2.300719e-12
2024-05-11T22:12:00Z,472.1,4.74,-48.65,2.282790e-12
2024-05-11T22:12:30Z,472.3,2.81,-48.69,2.265146e-12
2024-05-11T22:13:00Z,472.6,0.89,-48.72,2.248182e-12
2024-05-11T22:13:30Z,472.9,-1.04,-48.76,2.231907e-12
2024-05-11T22:14:00Z,473.3,-2.96,-48.8,2.216368e-12
2024-05-11T22:14:30Z,473.6,-4.88,-48.83,2.201693e-12
2024-05-11T22:15:00Z,474.1,-6.81,-48.87,2.187843e-12
2024-05-11T22:15:30Z,474.5,-8.73,-48.9,2.174769e-12
2024-05-11T22:16:00Z,475.0,-10.65,-48.94,2.162342e-12
2024-05-11T22:16:30Z,475.6,-12.57,-48.97,2.150661e-12
2024-05-11T22:17:00Z,476.1,-14.5,-49.0,2.139560e-12
2024-05-11T22:17:30Z,476.8,-16.42,-49.03,2.129000e-12
2024-05-11T22:18:00Z,477.4,-18.34,-49.06,2.118743e-12
2024-05-11T22:18:30Z,478.1,-20.26,-49.09,2.108908e-12
2024-05-11T22:19:00Z,478.8,-22.18,-49.11,2.099044e-12
2024-05-11T22:19:30Z,479.5,-24.09,-49.13,2.089638e-12
2024-05-11T22:20:00Z,480.2,-26.01,-49.15,2.079828e-12
2024-05-11T22:20:30Z,481.0,-27.93,-49.16,2.069109e-12
2024-05-11T22:21:00Z,481.8,-29.84,-49.17,2.057358e-12
2024-05-11T22:21:30Z,482.6,-31.76,-49.18,2.044917e-12
2024-05-11T22:22:00Z,483.4,-33.67,-49.18,2.031666e-12
2024-05-11T22:22:30Z,484.2,-35.58,-49.17,2.017634e-12
2024-05-11T22:23:00Z,485.1,-37.49,-49.16,2.001113e-12
2024-05-11T22:23:30Z,485.9,-39.4,-49.14,1.983596e-12
2024-05-11T22:24:00Z,486.8,-41.31,-49.12,1.965162e-12
2024-05-11T22:24:30Z,487.6,-43.22,-49.08,1.946148e-12
2024-05-11T22:25:00Z,488.4,-45.13,-49.04,1.926475e-12
2024-05-11T22:25:30Z,489.3,-47.03,-48.98,1.905990e-12
2024-05-11T22:26:00Z,490.1,-48.94,-48.91,1.884736e-12
2024-05-11T22:26:30Z,490.9,-50.84,-48.82,1.862107e-12
2024-05-11T22:27:00Z,491.7,-52.74,-48.72,1.837382e-12
2024-05-11T22:27:30Z,492.5,-54.64,-48.59,1.809517e-12
2024-05-11T22:28:00Z,493.2,-56.54,-48.44,1.777435e-12
2024-05-11T22:28:30Z,493.9,-58.44,-48.26,1.740592e-12
2024-05-11T22:29:00Z,494.6,-60.33,-48.05,1.700650e-12
2024-05-11T22:29:30Z,495.3,-62.23,-47.8,1.658602e-12
2024-05-11T22:30:00Z,496.0,-64.12,-47.49,1.616103e-12
2024-05-11T22:30:30Z,496.6,-66.01,-47.12,1.574987e-12
2024-05-11T22:31:00Z,497.1,-67.9,-46.67,1.536105e-12
2024-05-11T22:31:30Z,497.7,-69.78,-46.13,1.499935e-12
2024-05-11T22:32:00Z,498.2,-71.66,-45.45,1.467048e-12
2024-05-11T22:32:30Z,498.6,-73.54,-44.59,1.436828e-12
2024-05-11T22:33:00Z,499.0,-75.41,-43.49,1.408611e-12
2024-05-11T22:33:30Z,499.4,-77.27,-42.04,1.381567e-12
2024-05-11T22:34:00Z,499.7,-79.12,-40.06,1.354757e-12
2024-05-11T22:34:30Z,500.0,-80.94,-37.25,1.326345e-12
2024-05-11T22:35:00Z,500.2,-82.74,-32.97,1.297025e-12
2024-05-11T22:35:30Z,500.4,-84.46,-25.92,1.267657e-12
2024-05-11T22:36:00Z,500.5,-86.02,-12.88,1.238202e-12
2024-05-11T22:36:30Z,500.6,-87.15,13.2,1.209260e-12
2024-05-11T22:37:00Z,500.6,-87.23,52.48,1.181899e-12
2024-05-11T22:37:30Z,500.6,-86.21,80.96,1.155075e-12
2024-05-11T22:38:00Z,500.5,-84.69,95.28,1.129086e-12
2024-05-11T22:38:30Z,500.4,-82.98,102.91,1.104865e-12
2024-05-11T22:39:00Z,500.2,-81.19,107.46,1.083265e-12
2024-05-11T22:39:30Z,500.0,-79.37,110.43,1.064479e-12
2024-05-11T22:40:00Z,499.7,-77.52,112.5,1.048813e-12
2024-05-11T22:40:30Z,499.4,-75.67,114.01,1.036373e-12
2024-05-11T22:41:00Z,499.1,-73.8,115.15,1.026699e-12
2024-05-11T22:41:30Z,498.6,-71.92,116.04,1.020227e-12
2024-05-11T22:42:00Z,498.2,-70.04,116.74,1.016467e-12
2024-05-11T22:42:30Z,497.7,-68.16,117.3,1.015199e-12
2024-05-11T22:43:00Z,497.2,-66.27,117.76,1.016197e-12
2024-05-11T22:43:30Z,496.6,-64.38,118.14,1.019208e-12
2024-05-11T22:44:00Z,496.0,-62.49,118.45,1.024187e-12
2024-05-11T22:44:30Z,495.4,-60.6,118.71,1.031803e-12
2024-05-11T22:45:00Z,494.7,-58.7,118.93,1.041943e-12
2024-05-11T22:45:30Z,494.1,-56.81,119.12,1.055240e-12
2024-05-11T22:46:00Z,493.3,-54.91,119.27,1.071887e-12
2024-05-11T22:46:30Z,492.6,-53.01,119.4,1.092136e-12
2024-05-11T22:47:00Z,491.9,-51.11,119.51,1.115789e-12
2024-05-11T22:47:30Z,491.1,-49.21,119.59,1.143078e-12
2024-05-11T22:48:00Z,490.3,-47.3,119.67,1.173183e-12
2024-05-11T22:48:30Z,489.5,-45.4,119.73,1.205288e-12
2024-05-11T22:49:00Z,488.7,-43.49,119.77,1.238441e-12
2024-05-11T22:49:30Z,487.9,-41.58,119.81,1.272715e-12
2024-05-11T22:50:00Z,487.1,-39.68,119.84,1.308562e-12
2024-05-11T22:50:30Z,486.3,-37.77,119.86,1.345975e-12
2024-05-11T22:51:00Z,485.5,-35.86,119.87,1.384864e-12
2024-05-11T22:51:30Z,484.7,-33.95,119.88,1.425812e-12
2024-05-11T22:52:00Z,483.9,-32.03,119.88,1.468559e-12
2024-05-11T22:52:30Z,483.1,-30.12,119.87,1.512539e-12
2024-05-11T22:53:00Z,482.3,-28.2,119.86,1.557642e-12
2024-05-11T22:53:30Z,481.6,-26.29,119.85,1.603530e-12
2024-05-11T22:54:00Z,480.8,-24.37,119.83,1.650068e-12
2024-05-11T22:54:30Z,480.1,-22.46,119.81,1.697159e-12
2024-05-11T22:55:00Z,479.4,-20.54,119.79,1.744367e-12
2024-05-11T22:55:30Z,478.8,-18.62,119.76,1.791475e-12
2024-05-11T22:56:00Z,478.1,-16.7,119.73,1.837981e-12
2024-05-11T22:56:30Z,477.5,-14.78,119.7,1.883723e-12
2024-05-11T22:57:00Z,477.0,-12.86,119.67,1.927906e-12
2024-05-11T22:57:30Z,476.4,-10.94,119.64,1.970333e-12
2024-05-11T22:58:00Z,475.9,-9.02,119.61,2.010450e-12
2024-05-11T22:58:30Z,475.5,-7.09,119.57,2.047654e-12
2024-05-11T22:59:00Z,475.1,-5.17,119.53,2.081569e-12
2024-05-11T22:59:30Z,474.7,-3.25,119.5,2.111737e-12
2024-05-11T23:00:00Z,474.3,-1.32,119.46,2.137871e-12
2024-05-11T23:00:30Z,474.0,0.6,119.43,2.159575e-12
2024-05-11T23:01:00Z,473.7,2.52,119.39,2.176674e-12
2024-05-11T23:01:30Z,473.5,4.45,119.35,2.188743e-12
2024-05-11T23:02:00Z,473.3,6.37,119.32,2.196403e-12
2024-05-11T23:02:30Z,473.2,8.29,119.28,2.199289e-12
2024-05-11T23:03:00Z,473.1,10.22,119.25,2.197997e-12
2024-05-11T23:03:30Z,473.0,12.14,119.21,2.192422e-12
2024-05-11T23:04:00Z,472.9,14.06,119.18,2.183124e-12
2024-05-11T23:04:30Z,472.9,15.99,119.15,2.170542e-12
2024-05-11T23:05:00Z,473.0,17.91,119.12,2.155859e-12
2024-05-11T23:05:30Z,473.1,19.83,119.1,2.138882e-12
2024-05-11T23:06:00Z,473.2,21.75,119.07,2.120480e-12
2024-05-11T23:06:30Z,473.3,23.68,119.05,2.100561e-12
2024-05-11T23:07:00Z,473.5,25.6,119.03,2.079794e-12
2024-05-11T23:07:30Z,473.7,27.52,119.02,2.058417e-12
2024-05-11T23:08:00Z,473.9,29.44,119.01,2.036421e-12
2024-05-11T23:08:30Z,474.2,31.36,119.0,2.014368e-12
2024-05-11T23:09:00Z,474.5,33.27,119.0,1.992406e-12
2024-05-11T23:09:30Z,474.8,35.19,119.0,1.970256e-12
2024-05-11T23:10:00Z,475.1,37.11,119.02,1.947575e-12
2024-05-11T23:10:30Z,475.4,39.03,119.03,1.925374e-12
2024-05-11T23:11:00Z,475.8,40.94,119.06,1.903700e-12
2024-05-11T23:11:30Z,476.1,42.85,119.09,1.883016e-12
2024-05-11T23:12:00Z,476.5,44.77,119.14,1.862818e-12
2024-05-11T23:12:30Z,476.9,46.68,119.19,1.843768e-12
2024-05-11T23:13:00Z,477.2,48.59,119.26,1.825483e-12
2024-05-11T23:13:30Z,477.6,50.5,119.35,1.807756e-12
2024-05-11T23:14:00Z,478.0,52.41,119.45,1.789909e-12
2024-05-11T23:14:30Z,478.4,54.32,119.57,1.773130e-12
2024-05-11T23:15:00Z,478.8,56.23,119.72,1.757407e-12
2024-05-11T23:15:30Z,479.1,58.13,119.89,1.743112e-12
2024-05-11T23:16:00Z,479.5,60.04,120.1,1.730476e-12
2024-05-11T23:16:30Z,479.8,61.94,120.35,1.720605e-12
2024-05-11T23:17:00Z,480.2,63.84,120.65,1.714774e-12
2024-05-11T23:17:30Z,480.5,65.74,121.01,1.712996e-12
2024-05-11T23:18:00Z,480.8,67.63,121.45,1.714995e-12
2024-05-11T23:18:30Z,481.1,69.53,121.99,1.719482e-12
2024-05-11T23:19:00Z,481.3,71.42,122.65,1.724433e-12
2024-05-11T23:19:30Z,481.6,73.3,123.49,1.728826e-12
2024-05-11T23:20:00Z,481.8,75.18,124.56,1.732386e-12
2024-05-11T23:20:30Z,482.0,77.06,125.97,1.735031e-12
2024-05-11T23:21:00Z,482.1,78.91,127.88,1.737260e-12
2024-05-11T23:21:30Z,482.2,80.75,130.61,1.739698e-12
2024-05-11T23:22:00Z,482.3,82.56,134.71,1.743486e-12
2024-05-11T23:22:30Z,482.4,84.3,141.44,1.749685e-12
2024-05-11T23:23:00Z,482.5,85.89,153.78,1.759085e-12
2024-05-11T23:23:30Z,482.5,87.08,178.55,1.772731e-12
2024-05-11T23:24:00Z,482.4,87.27,-142.28,1.790688e-12
2024-05-11T23:24:30Z,482.4,86.31,-112.34,1.810939e-12
2024-05-11T23:25:00Z,482.3,84.8,-97.23,1.833717e-12
2024-05-11T23:25:30Z,482.2,83.09,-89.27,1.859200e-12
2024-05-11T23:26:00Z,482.1,81.3,-84.56,1.887370e-12
2024-05-11T23:26:30Z,481.9,79.46,-81.5,1.917157e-12
2024-05-11T23:27:00Z,481.7,77.61,-79.39,1.947618e-12
2024-05-11T23:27:30Z,481.5,75.74,-77.85,1.977702e-12
2024-05-11T23:28:00Z,481.3,73.86,-76.69,2.006194e-12
2024-05-11T23:28:30Z,481.0,71.98,-75.79,2.032045e-12
2024-05-11T23:29:00Z,480.7,70.09,-75.08,2.054528e-12
2024-05-11T23:29:30Z,480.4,68.2,-74.51,2.073205e-12
2024-05-11T23:30:00Z,480.0,66.3,-74.04,2.087903e-12
2024-05-11T23:30:30Z,479.7,64.4,-73.66,2.098733e-12
2024-05-11T23:31:00Z,479.3,62.5,-73.35,2.106453e-12
2024-05-11T23:31:30Z,478.9,60.6,-73.08,2.111766e-12
2024-05-11T23:32:00Z,478.5,58.69,-72.86,2.115629e-12
2024-05-11T23:32:30Z,478.1,56.79,-72.68,2.118276e-12
2024-05-11T23:33:00Z,477.7,54.88,-72.52,2.120972e-12
2024-05-11T23:33:30Z,477.3,52.97,-72.39,2.124535e-12
2024-05-11T23:34:00Z,476.9,51.06,-72.29,2.129412e-12
2024-05-11T23:34:30Z,476.5,49.15,-72.2,2.135765e-12
2024-05-11T23:35:00Z,476.1,47.24,-72.12,2.143476e-12
2024-05-11T23:35:30Z,475.7,45.33,-72.06,2.152546e-12
2024-05-11T23:36:00Z,475.3,43.42,-72.02,2.162333e-12
2024-05-11T23:36:30Z,474.9,41.5,-71.98,2.172217e-12
2024-05-11T23:37:00Z,474.5,39.59,-71.95,2.181505e-12
2024-05-11T23:37:30Z,474.1,37.67,-71.93,2.189986e-12
2024-05-11T23:38:00Z,473.8,35.75,-71.92,2.197522e-12
2024-05-11T23:38:30Z,473.4,33.84,-71.91,2.204329e-12
2024-05-11T23:39:00Z,473.1,31.92,-71.91,2.210476e-12
2024-05-11T23:39:30Z,472.8,30.0,-71.92,2.216262e-12
2024-05-11T23:40:00Z,472.6,28.08,-71.93,2.221841e-12
2024-05-11T23:40:30Z,472.4,26.16,-71.94,2.226592e-12
2024-05-11T23:41:00Z,472.2,24.23,-71.96,2.230885e-12
2024-05-11T23:41:30Z,472.0,22.31,-71.98,2.235283e-12
2024-05-11T23:42:00Z,471.9,20.39,-72.0,2.239849e-12
2024-05-11T23:42:30Z,471.8,18.47,-72.03,2.244694e-12
2024-05-11T23:43:00Z,471.7,16.54,-72.05,2.249571e-12
2024-05-11T23:43:30Z,471.7,14.62,-72.08,2.254523e-12
2024-05-11T23:44:00Z,471.7,12.7,-72.11,2.259399e-12
2024-05-11T23:44:30Z,471.7,10.77,-72.15,2.263880e-12
2024-05-11T23:45:00Z,471.8,8.85,-72.18,2.267930e-12
2024-05-11T23:45:30Z,472.0,6.92,-72.22,2.271221e-12
2024-05-11T23:46:00Z,472.2,5.0,-72.25,2.273450e-12
2024-05-11T23:46:30Z,472.4,3.07,-72.29,2.274292e-12
2024-05-11T23:47:00Z,472.6,1.15,-72.32,2.273602e-12
2024-05-11T23:47:30Z,472.9,-0.77,-72.36,2.271061e-12
2024-05-11T23:48:00Z,473.3,-2.7,-72.4,2.266294e-12
2024-05-11T23:48:30Z,473.7,-4.62,-72.43,2.259023e-12
2024-05-11T23:49:00Z,474.1,-6.55,-72.47,2.248922e-12
2024-05-11T23:49:30Z,474.6,-8.47,-72.5,2.235631e-12
2024-05-11T23:50:00Z,475.1,-10.39,-72.54,2.219008e-12
2024-05-11T23:50:30Z,475.6,-12.31,-72.57,2.198789e-12
2024-05-11T23:51:00Z,476.2,-14.23,-72.6,2.175045e-12
2024-05-11T23:51:30Z,476.8,-16.16,-72.63,2.147689e-12
2024-05-11T23:52:00Z,477.4,-18.08,-72.66,2.116637e-12
2024-05-11T23:52:30Z,478.1,-20.0,-72.69,2.081902e-12
2024-05-11T23:53:00Z,478.8,-21.91,-72.71,2.044066e-12
2024-05-11T23:53:30Z,479.5,-23.83,-72.73,2.002967e-12
2024-05-11T23:54:00Z,480.2,-25.75,-72.75,1.959455e-12
2024-05-11T23:54:30Z,481.0,-27.67,-72.77,1.913285e-12
2024-05-11T23:55:00Z,481.8,-29.58,-72.78,1.865376e-12
2024-05-11T23:55:30Z,482.6,-31.5,-72.78,1.816201e-12
2024-05-11T23:56:00Z,483.4,-33.41,-72.78,1.765994e-12
2024-05-11T23:56:30Z,484.2,-35.32,-72.78,1.715110e-12
2024-05-11T23:57:00Z,485.1,-37.23,-72.77,1.663833e-12
2024-05-11T23:57:30Z,485.9,-39.14,-72.75,1.612444e-12
2024-05-11T23:58:00Z,486.8,-41.05,-72.73,1.561236e-12
2024-05-11T23:58:30Z,487.6,-42.96,-72.69,1.510601e-12
2024-05-11T23:59:00Z,488.4,-44.87,-72.65,1.460907e-12
2024-05-11T23:59:30Z,489.3,-46.77,-72.59,1.412499e-12
2024-05-12T00:00:00Z,490.1,-48.68,-72.52,1.360492e-12
2024-05-12T00:00:30Z,490.9,-50.58,-72.44,1.310398e-12
2024-05-12T00:01:00Z,491.7,-52.48,-72.34,1.266256e-12
2024-05-12T00:01:30Z,492.5,-54.38,-72.21,1.223921e-12
2024-05-12T00:02:00Z,493.2,-56.28,-72.07,1.182895e-12
2024-05-12T00:02:30Z,493.9,-58.18,-71.89,1.142419e-12
2024-05-12T00:03:00Z,494.7,-60.07,-71.68,1.102122e-12
2024-05-12T00:03:30Z,495.3,-61.97,-71.44,1.062713e-12
