t,alt_km,lat_deg,lon_deg,density_kg_m3
2024-05-11T21:58:00Z,482.075,-30.346,-74.900,2.134859e-12
2024-05-11T21:59:00Z,483.752,-34.180,-75.055,2.048930e-12
2024-05-11T22:00:00Z,485.505,-38.011,-75.201,2.063196e-12
2024-05-11T22:01:00Z,487.312,-41.838,-75.336,2.153243e-12
2024-05-11T22:02:00Z,489.148,-45.660,-75.456,2.122759e-12
2024-05-11T22:03:00Z,490.989,-49.478,-75.557,2.027434e-12
2024-05-11T22:04:00Z,492.810,-53.292,-75.632,1.818222e-12
2024-05-11T22:05:00Z,494.589,-57.102,-75.674,1.749749e-12
2024-05-11T22:06:00Z,496.302,-60.908,-75.668,1.736212e-12
2024-05-11T22:07:00Z,497.927,-64.710,-75.593,1.662351e-12
2024-05-11T22:08:00Z,499.445,-68.507,-75.411,1.551984e-12
2024-05-11T22:09:00Z,500.838,-72.300,-75.054,1.441733e-12
2024-05-11T22:10:00Z,502.088,-76.088,-74.380,1.361683e-12
2024-05-11T22:11:00Z,503.183,-79.868,-73.033,1.453714e-12
2024-05-11T22:12:00Z,504.112,-83.628,-69.822,1.465960e-12
2024-05-11T22:13:00Z,504.866,-87.301,-57.041,1.287923e-12
2024-05-11T22:14:00Z,505.439,-88.354,62.143,1.216591e-12
2024-05-11T22:15:00Z,505.829,-84.818,88.900,1.197112e-12
2024-05-11T22:16:00Z,506.035,-81.072,93.471,1.024650e-12
2024-05-11T22:17:00Z,506.061,-77.300,95.199,1.422365e-12
2024-05-11T22:18:00Z,505.911,-73.519,96.031,1.027883e-12
2024-05-11T22:19:00Z,505.595,-69.734,96.468,9.788002e-13
2024-05-11T22:20:00Z,505.124,-65.944,96.695,5.807671e-13
2024-05-11T22:21:00Z,504.509,-62.152,96.800,6.110646e-13
2024-05-11T22:22:00Z,503.768,-58.356,96.825,7.474130e-13
2024-05-11T22:23:00Z,502.915,-54.558,96.797,7.801614e-13
2024-05-11T22:24:00Z,501.971,-50.756,96.730,7.844426e-13
2024-05-11T22:25:00Z,500.954,-46.951,96.637,8.138638e-13
2024-05-11T22:26:00Z,499.884,-43.143,96.522,8.396537e-13
2024-05-11T22:27:00Z,498.782,-39.332,96.392,8.697320e-13
2024-05-11T22:28:00Z,497.670,-35.517,96.249,8.822928e-13
2024-05-11T22:29:00Z,496.568,-31.699,96.096,8.718435e-13
2024-05-11T22:30:00Z,495.495,-27.878,95.936,9.168444e-13
2024-05-11T22:31:00Z,494.470,-24.054,95.769,9.659404e-13
2024-05-11T22:32:00Z,493.511,-20.228,95.598,1.079578e-12
2024-05-11T22:33:00Z,492.633,-16.400,95.423,1.298378e-12
2024-05-11T22:34:00Z,491.850,-12.569,95.245,1.408868e-12
2024-05-11T22:35:00Z,491.173,-8.737,95.065,1.407471e-12
2024-05-11T22:36:00Z,490.610,-4.903,94.884,1.382050e-12
2024-05-11T22:37:00Z,490.169,-1.069,94.701,1.307241e-12
2024-05-11T22:38:00Z,489.853,2.766,94.519,1.236304e-12
2024-05-11T22:39:00Z,489.662,6.601,94.337,1.164144e-12
2024-05-11T22:40:00Z,489.595,10.436,94.156,1.164576e-12
2024-05-11T22:41:00Z,489.648,14.270,93.977,1.175800e-12
2024-05-11T22:42:00Z,489.814,18.103,93.801,1.227957e-12
2024-05-11T22:43:00Z,490.084,21.935,93.627,1.346201e-12
2024-05-11T22:44:00Z,490.445,25.765,93.458,1.417273e-12
2024-05-11T22:45:00Z,490.885,29.592,93.295,1.370176e-12
2024-05-11T22:46:00Z,491.387,33.418,93.138,1.218996e-12
2024-05-11T22:47:00Z,491.935,37.241,92.990,1.092315e-12
2024-05-11T22:48:00Z,492.512,41.062,92.852,1.128631e-12
2024-05-11T22:49:00Z,493.099,44.879,92.729,1.163494e-12
2024-05-11T22:50:00Z,493.679,48.694,92.624,1.165364e-12
2024-05-11T22:51:00Z,494.232,52.507,92.542,1.236229e-12
2024-05-11T22:52:00Z,494.740,56.316,92.492,1.336086e-12
2024-05-11T22:53:00Z,495.185,60.123,92.487,1.401672e-12
2024-05-11T22:54:00Z,495.551,63.927,92.546,1.376894e-12
2024-05-11T22:55:00Z,495.824,67.728,92.703,1.618642e-12
2024-05-11T22:56:00Z,495.990,71.527,93.017,1.614884e-12
2024-05-11T22:57:00Z,496.037,75.322,93.610,1.605920e-12
2024-05-11T22:58:00Z,495.957,79.110,94.775,1.733026e-12
2024-05-11T22:59:00Z,495.744,82.885,97.420,1.840960e-12
2024-05-11T23:00:00Z,495.393,86.602,106.435,1.465646e-12
2024-05-11T23:01:00Z,494.902,88.835,-152.596,1.193287e-12
2024-05-11T23:02:00Z,494.274,85.521,-104.713,1.331369e-12
2024-05-11T23:03:00Z,493.512,81.773,-98.888,1.155787e-12
2024-05-11T23:04:00Z,492.622,77.990,-96.861,1.225842e-12
2024-05-11T23:05:00Z,491.616,74.195,-95.915,1.574259e-12
2024-05-11T23:06:00Z,490.503,70.393,-95.423,1.644132e-12
2024-05-11T23:07:00Z,489.300,66.587,-95.164,1.682566e-12
2024-05-11T23:08:00Z,488.022,62.777,-95.041,1.984340e-12
2024-05-11T23:09:00Z,486.688,58.964,-95.003,2.183300e-12
2024-05-11T23:10:00Z,485.317,55.146,-95.023,2.291334e-12
2024-05-11T23:11:00Z,483.929,51.325,-95.083,2.273109e-12
2024-05-11T23:12:00Z,482.547,47.500,-95.172,2.232798e-12
2024-05-11T23:13:00Z,481.191,43.672,-95.283,2.148891e-12
2024-05-11T23:14:00Z,479.886,39.840,-95.411,2.106019e-12
2024-05-11T23:15:00Z,478.651,36.004,-95.552,2.114308e-12
2024-05-11T23:16:00Z,477.510,32.165,-95.703,2.158641e-12
2024-05-11T23:17:00Z,476.482,28.323,-95.862,2.226466e-12
2024-05-11T23:18:00Z,475.586,24.478,-96.027,2.326930e-12
2024-05-11T23:19:00Z,474.839,20.631,-96.197,2.461127e-12
2024-05-11T23:20:00Z,474.257,16.782,-96.371,2.597455e-12
2024-05-11T23:21:00Z,473.850,12.931,-96.548,2.713053e-12
2024-05-11T23:22:00Z,473.631,9.079,-96.728,2.774836e-12
2024-05-11T23:23:00Z,473.605,5.226,-96.909,2.808504e-12
2024-05-11T23:24:00Z,473.777,1.372,-97.091,2.762361e-12
2024-05-11T23:25:00Z,474.148,-2.481,-97.273,2.735183e-12
2024-05-11T23:26:00Z,474.717,-6.333,-97.454,2.676383e-12
2024-05-11T23:27:00Z,475.477,-10.184,-97.635,2.609062e-12
2024-05-11T23:28:00Z,476.422,-14.034,-97.814,2.532535e-12
2024-05-11T23:29:00Z,477.539,-17.881,-97.990,2.459959e-12
2024-05-11T23:30:00Z,478.816,-21.726,-98.164,2.414273e-12
2024-05-11T23:31:00Z,480.235,-25.568,-98.333,2.310340e-12
2024-05-11T23:32:00Z,481.778,-29.407,-98.496,2.151979e-12
2024-05-11T23:33:00Z,483.425,-33.242,-98.653,1.966985e-12
2024-05-11T23:34:00Z,485.154,-37.073,-98.802,1.818924e-12
2024-05-11T23:35:00Z,486.943,-40.901,-98.939,1.742153e-12
2024-05-11T23:36:00Z,488.766,-44.724,-99.063,1.704178e-12
2024-05-11T23:37:00Z,490.601,-48.543,-99.169,1.618940e-12
2024-05-11T23:38:00Z,492.422,-52.358,-99.252,1.519271e-12
2024-05-11T23:39:00Z,494.206,-56.169,-99.302,1.460131e-12
2024-05-11T23:40:00Z,495.929,-59.976,-99.309,1.341687e-12
2024-05-11T23:41:00Z,497.571,-63.779,-99.253,1.219815e-12
2024-05-11T23:42:00Z,499.110,-67.577,-99.102,1.124508e-12
2024-05-11T23:43:00Z,500.527,-71.371,-98.797,1.096427e-12
2024-05-11T23:44:00Z,501.807,-75.160,-98.220,1.049852e-12
2024-05-11T23:45:00Z,502.935,-78.942,-97.094,9.874865e-13
2024-05-11T23:46:00Z,503.898,-82.710,-94.566,1.027368e-12
2024-05-11T23:47:00Z,504.689,-86.423,-86.247,8.768094e-13
2024-05-11T23:48:00Z,505.300,-88.915,6.422,8.384479e-13
2024-05-11T23:49:00Z,505.729,-85.725,62.854,8.460519e-13
2024-05-11T23:50:00Z,505.974,-81.994,69.124,9.176625e-13
2024-05-11T23:51:00Z,506.037,-78.226,71.251,8.354312e-13
2024-05-11T23:52:00Z,505.924,-74.446,72.235,7.693181e-13
2024-05-11T23:53:00Z,505.642,-70.662,72.746,8.114177e-13
2024-05-11T23:54:00Z,505.201,-66.873,73.015,7.974233e-13
2024-05-11T23:55:00Z,504.615,-63.081,73.145,6.927397e-13
2024-05-11T23:56:00Z,503.897,-59.286,73.187,7.528788e-13
2024-05-11T23:57:00Z,503.065,-55.489,73.170,7.622363e-13
2024-05-11T23:58:00Z,502.136,-51.687,73.112,7.653769e-13
2024-05-11T23:59:00Z,501.129,-47.883,73.025,8.131035e-13
2024-05-12T00:00:00Z,500.065,-44.076,72.915,8.804857e-13
2024-05-12T00:01:00Z,498.964,-40.265,72.788,8.869157e-13
2024-05-12T00:02:00Z,497.847,-36.451,72.648,8.953439e-13
2024-05-12T00:03:00Z,496.736,-32.634,72.498,9.241577e-13
2024-05-12T00:04:00Z,495.649,-28.813,72.339,9.701955e-13
2024-05-12T00:05:00Z,494.605,-24.990,72.174,1.035844e-12
2024-05-12T00:06:00Z,493.623,-21.165,72.004,1.098996e-12
2024-05-12T00:07:00Z,492.719,-17.336,71.830,1.115694e-12
2024-05-12T00:08:00Z,491.907,-13.506,71.653,1.083072e-12
2024-05-12T00:09:00Z,491.198,-9.674,71.473,1.055237e-12
2024-05-12T00:10:00Z,490.604,-5.841,71.292,1.032727e-12
2024-05-12T00:11:00Z,490.130,-2.006,71.110,1.050613e-12
2024-05-12T00:12:00Z,489.781,1.829,70.928,1.070160e-12
2024-05-12T00:13:00Z,489.560,5.664,70.746,1.080555e-12
2024-05-12T00:14:00Z,489.464,9.499,70.565,1.024407e-12
2024-05-12T00:15:00Z,489.491,13.334,70.385,9.729820e-13
2024-05-12T00:16:00Z,489.633,17.167,70.208,9.770054e-13
2024-05-12T00:17:00Z,489.882,20.999,70.033,1.004973e-12
2024-05-12T00:18:00Z,490.227,24.829,69.863,1.069028e-12
2024-05-12T00:19:00Z,490.653,28.658,69.698,1.101181e-12
2024-05-12T00:20:00Z,491.147,32.484,69.539,1.082217e-12
2024-05-12T00:21:00Z,491.691,36.308,69.389,1.025312e-12
2024-05-12T00:22:00Z,492.268,40.129,69.249,9.616982e-13
2024-05-12T00:23:00Z,492.861,43.948,69.121,8.768674e-13
2024-05-12T00:24:00Z,493.450,47.764,69.011,8.530319e-13
2024-05-12T00:25:00Z,494.017,51.577,68.923,8.648971e-13
2024-05-12T00:26:00Z,494.543,55.387,68.864,8.749290e-13
2024-05-12T00:27:00Z,495.012,59.194,68.847,8.470462e-13
2024-05-12T00:28:00Z,495.405,62.999,68.888,8.612037e-13
2024-05-12T00:29:00Z,495.709,66.801,69.016,9.565607e-13
2024-05-12T00:30:00Z,495.908,70.601,69.283,8.828651e-13
2024-05-12T00:31:00Z,495.992,74.396,69.790,9.316881e-13
2024-05-12T00:32:00Z,495.951,78.187,70.768,9.430986e-13
2024-05-12T00:33:00Z,495.778,81.967,72.884,1.116761e-12
2024-05-12T00:34:00Z,495.467,85.709,79.118,1.113756e-12
2024-05-12T00:35:00Z,495.018,88.915,135.334,1.004828e-12
2024-05-12T00:36:00Z,494.430,86.418,-131.662,1.245692e-12
2024-05-12T00:37:00Z,493.706,82.693,-123.362,1.570792e-12
2024-05-12T00:38:00Z,492.854,78.914,-120.843,1.458121e-12
2024-05-12T00:39:00Z,491.882,75.121,-119.721,1.359533e-12
2024-05-12T00:40:00Z,490.801,71.321,-119.148,1.409853e-12
2024-05-12T00:41:00Z,489.625,67.516,-118.845,1.390614e-12
2024-05-12T00:42:00Z,488.369,63.707,-118.695,1.506555e-12
2024-05-12T00:43:00Z,487.052,59.894,-118.640,1.590407e-12
2024-05-12T00:44:00Z,485.692,56.078,-118.648,1.644352e-12
2024-05-12T00:45:00Z,484.310,52.258,-118.699,1.750932e-12
2024-05-12T00:46:00Z,482.927,48.434,-118.782,1.861204e-12
2024-05-12T00:47:00Z,481.566,44.606,-118.889,1.979198e-12
2024-05-12T00:48:00Z,480.248,40.775,-119.013,2.080294e-12
2024-05-12T00:49:00Z,478.996,36.940,-119.151,2.196042e-12
2024-05-12T00:50:00Z,477.831,33.102,-119.300,2.329473e-12
2024-05-12T00:51:00Z,476.775,29.261,-119.457,2.464330e-12
2024-05-12T00:52:00Z,475.846,25.417,-119.621,2.601752e-12
2024-05-12T00:53:00Z,475.062,21.570,-119.790,2.715659e-12
2024-05-12T00:54:00Z,474.439,17.722,-119.963,2.788347e-12
2024-05-12T00:55:00Z,473.990,13.871,-120.140,2.836752e-12
2024-05-12T00:56:00Z,473.726,10.019,-120.319,2.840658e-12
2024-05-12T00:57:00Z,473.654,6.166,-120.500,2.724126e-12
2024-05-12T00:58:00Z,473.780,2.313,-120.681,2.629631e-12
2024-05-12T00:59:00Z,474.104,-1.540,-120.863,2.547205e-12
2024-05-12T01:00:00Z,474.626,-5.392,-121.045,2.477244e-12
2024-05-12T01:01:00Z,475.341,-9.244,-121.226,2.424758e-12
2024-05-12T01:02:00Z,476.242,-13.094,-121.406,2.401719e-12
2024-05-12T01:03:00Z,477.318,-16.941,-121.583,2.434088e-12
2024-05-12T01:04:00Z,478.557,-20.787,-121.757,2.492359e-12
2024-05-12T01:05:00Z,479.942,-24.629,-121.927,2.431283e-12
2024-05-12T01:06:00Z,481.455,-28.469,-122.093,2.274729e-12
2024-05-12T01:07:00Z,483.077,-32.305,-122.252,2.109152e-12
2024-05-12T01:08:00Z,484.786,-36.137,-122.402,1.948081e-12
2024-05-12T01:09:00Z,486.560,-39.965,-122.543,1.791409e-12
2024-05-12T01:10:00Z,488.375,-43.790,-122.671,1.639680e-12
2024-05-12T01:11:00Z,490.205,-47.610,-122.782,1.519764e-12
2024-05-12T01:12:00Z,492.029,-51.426,-122.871,1.428590e-12
2024-05-12T01:13:00Z,493.820,-55.238,-122.931,1.283799e-12
2024-05-12T01:14:00Z,495.556,-59.046,-122.950,1.166220e-12
2024-05-12T01:15:00Z,497.215,-62.849,-122.912,1.068551e-12
2024-05-12T01:16:00Z,498.776,-66.649,-122.788,1.036032e-12
2024-05-12T01:17:00Z,500.220,-70.444,-122.529,9.892470e-13
2024-05-12T01:18:00Z,501.530,-74.234,-122.037,9.619290e-13
2024-05-12T01:19:00Z,502.691,-78.018,-121.089,1.022132e-12
2024-05-12T01:20:00Z,503.691,-81.791,-119.061,1.117103e-12
2024-05-12T01:21:00Z,504.520,-85.527,-113.238,1.228214e-12
2024-05-12T01:22:00Z,505.170,-88.833,-65.605,1.062030e-12
2024-05-12T01:23:00Z,505.638,-86.618,35.539,7.893185e-13
2024-05-12T01:24:00Z,505.922,-82.912,44.598,7.387001e-13
2024-05-12T01:25:00Z,506.024,-79.149,47.253,7.367262e-13
2024-05-12T01:26:00Z,505.948,-75.371,48.422,7.089535e-13
2024-05-12T01:27:00Z,505.701,-71.588,49.018,7.103263e-13
2024-05-12T01:28:00Z,505.293,-67.800,49.333,6.959987e-13
2024-05-12T01:29:00Z,504.736,-64.009,49.490,7.384560e-13
2024-05-12T01:30:00Z,504.043,-60.215,49.550,6.794655e-13
2024-05-12T01:31:00Z,503.232,-56.418,49.545,7.348868e-13
2024-05-12T01:32:00Z,502.319,-52.617,49.496,8.740080e-13
2024-05-12T01:33:00Z,501.325,-48.814,49.415,8.875902e-13
2024-05-12T01:34:00Z,500.268,-45.007,49.310,9.349958e-13
2024-05-12T01:35:00Z,499.169,-41.197,49.187,9.258102e-13
2024-05-12T01:36:00Z,498.050,-37.384,49.049,9.184603e-13
2024-05-12T01:37:00Z,496.931,-33.567,48.901,8.962722e-13
2024-05-12T01:38:00Z,495.831,-29.747,48.745,8.736670e-13
2024-05-12T01:39:00Z,494.772,-25.925,48.581,8.775322e-13
2024-05-12T01:40:00Z,493.770,-22.100,48.412,8.796439e-13
2024-05-12T01:41:00Z,492.842,-18.272,48.239,8.662890e-13
2024-05-12T01:42:00Z,492.003,-14.442,48.062,8.296478e-13
2024-05-12T01:43:00Z,491.265,-10.610,47.883,8.157133e-13
2024-05-12T01:44:00Z,490.639,-6.777,47.702,8.016892e-13
2024-05-12T01:45:00Z,490.133,-2.942,47.520,7.718450e-13
2024-05-12T01:46:00Z,489.751,0.893,47.338,7.556593e-13
2024-05-12T01:47:00Z,489.496,4.728,47.155,7.393941e-13
2024-05-12T01:48:00Z,489.368,8.563,46.974,7.218990e-13
2024-05-12T01:49:00Z,489.362,12.398,46.794,7.058327e-13
2024-05-12T01:50:00Z,489.474,16.232,46.616,7.099231e-13
2024-05-12T01:51:00Z,489.695,20.064,46.441,7.324303e-13
2024-05-12T01:52:00Z,490.013,23.895,46.269,7.467414e-13
2024-05-12T01:53:00Z,490.418,27.724,46.103,7.865198e-13
2024-05-12T01:54:00Z,490.894,31.551,45.942,8.388077e-13
2024-05-12T01:55:00Z,491.425,35.376,45.789,8.860164e-13
2024-05-12T01:56:00Z,491.994,39.198,45.646,9.125501e-13
2024-05-12T01:57:00Z,492.582,43.017,45.515,9.712312e-13
2024-05-12T01:58:00Z,493.172,46.834,45.400,1.050155e-12
2024-05-12T01:59:00Z,493.744,50.648,45.306,1.035863e-12
2024-05-12T02:00:00Z,494.280,54.459,45.239,1.066692e-12
2024-05-12T02:01:00Z,494.763,58.267,45.210,1.021849e-12
2024-05-12T02:02:00Z,495.175,62.073,45.234,1.275312e-12
2024-05-12T02:03:00Z,495.501,65.876,45.337,1.294883e-12
2024-05-12T02:04:00Z,495.727,69.676,45.563,1.349210e-12
2024-05-12T02:05:00Z,495.840,73.473,45.997,1.170285e-12
2024-05-12T02:06:00Z,495.830,77.265,46.824,1.300733e-12
2024-05-12T02:07:00Z,495.690,81.049,48.545,1.655475e-12
2024-05-12T02:08:00Z,495.415,84.807,53.099,1.602303e-12
2024-05-12T02:09:00Z,495.001,88.354,79.835,1.625382e-12
2024-05-12T02:10:00Z,494.448,87.291,-160.798,1.735129e-12
2024-05-12T02:11:00Z,493.760,83.607,-148.088,1.675389e-12
2024-05-12T02:12:00Z,492.942,79.835,-144.895,1.563543e-12
2024-05-12T02:13:00Z,492.002,76.044,-143.555,1.712840e-12
2024-05-12T02:14:00Z,490.950,72.245,-142.886,1.620678e-12
2024-05-12T02:15:00Z,489.801,68.441,-142.532,2.087514e-12
2024-05-12T02:16:00Z,488.568,64.633,-142.352,1.995473e-12
2024-05-12T02:17:00Z,487.268,60.821,-142.278,2.276139e-12
2024-05-12T02:18:00Z,485.921,57.005,-142.273,2.323749e-12
2024-05-12T02:19:00Z,484.547,53.186,-142.316,2.190151e-12
2024-05-12T02:20:00Z,483.167,49.363,-142.392,2.136355e-12
2024-05-12T02:21:00Z,481.804,45.536,-142.494,2.182346e-12
2024-05-12T02:22:00Z,480.479,41.705,-142.614,2.304166e-12
2024-05-12T02:23:00Z,479.215,37.871,-142.749,2.386851e-12
2024-05-12T02:24:00Z,478.034,34.034,-142.896,2.428591e-12
2024-05-12T02:25:00Z,476.956,30.194,-143.051,2.380836e-12
2024-05-12T02:26:00Z,476.001,26.350,-143.214,2.327060e-12
2024-05-12T02:27:00Z,475.188,22.504,-143.382,2.329812e-12
2024-05-12T02:28:00Z,474.531,18.656,-143.555,2.387235e-12
2024-05-12T02:29:00Z,474.045,14.806,-143.731,2.458441e-12
2024-05-12T02:30:00Z,473.741,10.954,-143.909,2.393179e-12
2024-05-12T02:31:00Z,473.628,7.101,-144.090,2.277500e-12
2024-05-12T02:32:00Z,473.710,3.248,-144.271,2.195392e-12
2024-05-12T02:33:00Z,473.991,-0.605,-144.453,2.122226e-12
2024-05-12T02:34:00Z,474.470,-4.458,-144.636,2.085200e-12
2024-05-12T02:35:00Z,475.142,-8.309,-144.817,2.059447e-12
2024-05-12T02:36:00Z,476.003,-12.160,-144.997,2.039410e-12
2024-05-12T02:37:00Z,477.042,-16.008,-145.175,2.106117e-12
2024-05-12T02:38:00Z,478.246,-19.854,-145.350,2.138319e-12
2024-05-12T02:39:00Z,479.600,-23.697,-145.522,2.039896e-12
2024-05-12T02:40:00Z,481.088,-27.538,-145.688,1.952038e-12
2024-05-12T02:41:00Z,482.689,-31.375,-145.849,1.869550e-12
2024-05-12T02:42:00Z,484.383,-35.208,-146.002,1.822753e-12
2024-05-12T02:43:00Z,486.146,-39.037,-146.146,1.762518e-12
2024-05-12T02:44:00Z,487.956,-42.862,-146.277,1.699772e-12
2024-05-12T02:45:00Z,489.787,-46.683,-146.393,1.667601e-12
2024-05-12T02:46:00Z,491.617,-50.500,-146.488,1.755667e-12
2024-05-12T02:47:00Z,493.420,-54.313,-146.556,1.533521e-12
2024-05-12T02:48:00Z,495.174,-58.122,-146.587,1.595438e-12
2024-05-12T02:49:00Z,496.856,-61.926,-146.566,1.481321e-12
2024-05-12T02:50:00Z,498.444,-65.727,-146.467,1.487051e-12
2024-05-12T02:51:00Z,499.919,-69.523,-146.248,1.574069e-12
2024-05-12T02:52:00Z,501.265,-73.315,-145.827,1.508767e-12
2024-05-12T02:53:00Z,502.464,-77.101,-145.026,1.566096e-12
2024-05-12T02:54:00Z,503.505,-80.877,-143.372,1.444816e-12
2024-05-12T02:55:00Z,504.377,-84.628,-139.079,1.411411e-12
2024-05-12T02:56:00Z,505.072,-88.199,-115.780,1.189004e-12
2024-05-12T02:57:00Z,505.585,-87.480,5.676,1.250185e-12
2024-05-12T02:58:00Z,505.914,-83.822,19.809,9.446631e-13
2024-05-12T02:59:00Z,506.059,-80.065,23.187,7.473536e-13
2024-05-12T03:00:00Z,506.026,-76.290,24.584,8.979826e-13
2024-05-12T03:01:00Z,505.819,-72.507,25.278,8.350429e-13
2024-05-12T03:02:00Z,505.447,-68.720,25.645,7.969098e-13
2024-05-12T03:03:00Z,504.924,-64.930,25.833,7.920887e-13
2024-05-12T03:04:00Z,504.262,-61.137,25.912,8.271171e-13
2024-05-12T03:05:00Z,503.476,-57.340,25.921,7.875250e-13
2024-05-12T03:06:00Z,502.585,-53.541,25.880,8.094883e-13
2024-05-12T03:07:00Z,501.607,-49.738,25.806,8.789074e-13
2024-05-12T03:08:00Z,500.562,-45.932,25.705,9.315789e-13
2024-05-12T03:09:00Z,499.470,-42.123,25.586,9.095336e-13
2024-05-12T03:10:00Z,498.352,-38.311,25.452,8.666818e-13
2024-05-12T03:11:00Z,497.229,-34.495,25.306,8.329897e-13
2024-05-12T03:12:00Z,496.122,-30.676,25.151,7.665860e-13
2024-05-12T03:13:00Z,495.049,-26.854,24.988,7.319520e-13
2024-05-12T03:14:00Z,494.028,-23.030,24.821,7.180108e-13
2024-05-12T03:15:00Z,493.078,-19.202,24.648,6.663824e-13
2024-05-12T03:16:00Z,492.213,-15.373,24.472,6.383026e-13
2024-05-12T03:17:00Z,491.446,-11.542,24.293,6.466703e-13
2024-05-12T03:18:00Z,490.789,-7.709,24.113,6.727018e-13
2024-05-12T03:19:00Z,490.249,-3.875,23.931,7.063083e-13
2024-05-12T03:20:00Z,489.832,-0.040,23.748,7.674814e-13
2024-05-12T03:21:00Z,489.542,3.796,23.566,8.049466e-13
2024-05-12T03:22:00Z,489.379,7.631,23.384,8.331966e-13
2024-05-12T03:23:00Z,489.340,11.466,23.203,8.749897e-13
2024-05-12T03:24:00Z,489.419,15.300,23.025,9.203832e-13
2024-05-12T03:25:00Z,489.610,19.133,22.849,9.218160e-13
2024-05-12T03:26:00Z,489.901,22.964,22.676,9.166344e-13
2024-05-12T03:27:00Z,490.282,26.794,22.508,8.891343e-13
2024-05-12T03:28:00Z,490.737,30.622,22.346,8.598307e-13
2024-05-12T03:29:00Z,491.252,34.447,22.191,8.279324e-13
2024-05-12T03:30:00Z,491.809,38.270,22.045,8.615633e-13
2024-05-12T03:31:00Z,492.390,42.090,21.911,9.200990e-13
2024-05-12T03:32:00Z,492.977,45.907,21.791,9.109533e-13
2024-05-12T03:33:00Z,493.551,49.722,21.691,9.490041e-13
2024-05-12T03:34:00Z,494.093,53.534,21.617,9.580014e-13
2024-05-12T03:35:00Z,494.586,57.343,21.577,7.734389e-13
2024-05-12T03:36:00Z,495.012,61.149,21.586,8.233940e-13
2024-05-12T03:37:00Z,495.357,64.953,21.666,7.539125e-13
2024-05-12T03:38:00Z,495.604,68.754,21.856,6.693687e-13
2024-05-12T03:39:00Z,495.742,72.552,22.227,7.259390e-13
2024-05-12T03:40:00Z,495.760,76.345,22.930,8.367213e-13
2024-05-12T03:41:00Z,495.649,80.132,24.348,1.044560e-12
2024-05-12T03:42:00Z,495.403,83.900,27.805,1.163493e-12
2024-05-12T03:43:00Z,495.020,87.563,42.665,1.255505e-12
2024-05-12T03:44:00Z,494.498,88.115,165.051,1.349403e-12
2024-05-12T03:45:00Z,493.839,84.516,-173.189,1.463353e-12
2024-05-12T03:46:00Z,493.050,80.752,-169.038,1.548407e-12
2024-05-12T03:47:00Z,492.136,76.964,-167.424,1.431592e-12
2024-05-12T03:48:00Z,491.109,73.167,-166.640,1.693171e-12
2024-05-12T03:49:00Z,489.981,69.364,-166.228,1.949884e-12
2024-05-12T03:50:00Z,488.765,65.557,-166.015,2.418931e-12
2024-05-12T03:51:00Z,487.480,61.746,-165.920,2.190644e-12
2024-05-12T03:52:00Z,486.143,57.931,-165.901,2.019037e-12
2024-05-12T03:53:00Z,484.774,54.112,-165.934,1.900186e-12
2024-05-12T03:54:00Z,483.394,50.290,-166.003,1.948489e-12
2024-05-12T03:55:00Z,482.026,46.464,-166.099,2.014113e-12
2024-05-12T03:56:00Z,480.691,42.634,-166.216,2.074027e-12
2024-05-12T03:57:00Z,479.411,38.801,-166.348,2.187965e-12
2024-05-12T03:58:00Z,478.210,34.964,-166.492,2.281340e-12
2024-05-12T03:59:00Z,477.107,31.124,-166.646,2.361295e-12
2024-05-12T04:00:00Z,476.124,27.281,-166.807,2.408157e-12
2024-05-12T04:01:00Z,475.277,23.436,-166.974,2.446050e-12
2024-05-12T04:02:00Z,474.583,19.588,-167.145,2.451306e-12
2024-05-12T04:03:00Z,474.058,15.738,-167.321,2.423374e-12
2024-05-12T04:04:00Z,473.712,11.887,-167.499,2.397594e-12
2024-05-12T04:05:00Z,473.554,8.034,-167.679,2.339195e-12
2024-05-12T04:06:00Z,473.592,4.181,-167.861,2.264325e-12
2024-05-12T04:07:00Z,473.829,0.328,-168.043,2.181751e-12
2024-05-12T04:08:00Z,474.265,-3.525,-168.225,2.088202e-12
2024-05-12T04:09:00Z,474.896,-7.378,-168.407,2.025599e-12
2024-05-12T04:10:00Z,475.717,-11.228,-168.587,2.017783e-12
2024-05-12T04:11:00Z,476.719,-15.077,-168.766,1.993921e-12
2024-05-12T04:12:00Z,477.889,-18.924,-168.942,1.988087e-12
2024-05-12T04:13:00Z,479.214,-22.768,-169.114,1.985284e-12
2024-05-12T04:14:00Z,480.677,-26.609,-169.282,1.921421e-12
2024-05-12T04:15:00Z,482.258,-30.447,-169.445,1.812799e-12
2024-05-12T04:16:00Z,483.936,-34.281,-169.600,1.739835e-12
2024-05-12T04:17:00Z,485.689,-38.111,-169.746,1.705860e-12
2024-05-12T04:18:00Z,487.495,-41.937,-169.881,1.687657e-12
2024-05-12T04:19:00Z,489.328,-45.760,-170.001,1.603928e-12
2024-05-12T04:20:00Z,491.165,-49.578,-170.102,1.545415e-12
2024-05-12T04:21:00Z,492.982,-53.392,-170.177,1.562380e-12
2024-05-12T04:22:00Z,494.755,-57.201,-170.219,1.372561e-12
2024-05-12T04:23:00Z,496.461,-61.007,-170.212,1.337199e-12
2024-05-12T04:24:00Z,498.078,-64.808,-170.136,1.259966e-12
